1846034, 2, 4
646543, 4, 4
1633211, 2, 3
876083, 2, 3
586554, 4, 4
503178, 3, 2
851111, 4, 3
412312, 3, 5
658460, 5, 5
1724339, 4, 2
46773, 4, 2
317133, 4, 5
1077173, 4, 4
2042548, 3, 4
890153, 4, 4
2135891, 2, 2
1027037, 4, 4
840763, 3, 4
1738198, 4, 5
1956224, 4, 5
745607, 3, 5
249391, 3, 5
972561, 3, 2
988454, 4, 5
1384735, 4, 4
1005032, 2, 3
2050529, 4, 5
494625, 4, 5
1851429, 4, 4
2442243, 3, 4
477659, 4, 3
1922494, 4, 4
2603551, 4, 3
1797525, 4, 5
879912, 2, 5
155112, 4, 4
1769067, 3, 3
1282217, 1, 4
1348846, 5, 4
714519, 3, 4
2566231, 3, 3
1184378, 1, 3
1664306, 3, 5
1998128, 4, 4
2418602, 5, 5
1786671, 4, 4
550596, 3, 5
1000880, 3, 4
1717532, 3, 4
1827242, 2, 3
489354, 5, 5
715783, 2, 2
2240611, 2, 3
1739411, 4, 4
1106579, 4, 3
1125802, 3, 3
2269875, 3, 4
2245734, 3, 4
1173887, 4, 3
1813856, 4, 4
113137, 5, 4
37797, 5, 4
1329886, 4, 3
837352, 3, 4
238234, 2, 4
1596336, 3, 3
433641, 5, 5
1014995, 3, 4
166041, 3, 5
1663717, 3, 3
1917873, 4, 4
375148, 4, 4
132537, 4, 5
534515, 4, 5
1442, 4, 4
399543, 3, 4
1457134, 3, 4
1344086, 3, 2
2517938, 3, 4
88652, 1, 5
2272654, 2, 3
1205781, 4, 5
2412698, 4, 5
808435, 2, 2
2225743, 1, 4
932158, 5, 3
1674690, 4, 4
64996, 3, 3
1594245, 4, 4
2621578, 3, 4
1237211, 4, 4
738029, 3, 3
2534017, 3, 4
1630194, 3, 3
1312066, 4, 4
1278249, 3, 5
1783226, 5, 5
1305376, 5, 4
997168, 4, 3
2116230, 3, 3
2542008, 3, 4
2319779, 3, 4
1882248, 3, 2
2469060, 2, 3
234230, 4, 4
554171, 3, 5
2105834, 3, 4
1830682, 4, 5
2333084, 3, 4
656427, 4, 4
245405, 3, 5
1683683, 3, 4
920065, 5, 5
1135399, 3, 3
106870, 3, 4
1702691, 4, 4
1641401, 2, 5
436249, 3, 4
398056, 2, 3
1306494, 4, 4
560579, 3, 4
2467266, 5, 4
138729, 2, 4
1476102, 4, 4
356544, 1, 3
2100718, 2, 4
1540901, 2, 3
146076, 3, 3
1207339, 3, 5
2257683, 3, 4
1641072, 2, 4
168892, 3, 4
1910824, 4, 4
2263086, 2, 4
116353, 3, 4
2599223, 5, 5
1625233, 4, 4
431326, 3, 5
1766206, 4, 4
581848, 4, 4
367100, 4, 4
522298, 2, 5
712134, 3, 4
1788305, 3, 4
138106, 3, 4
676181, 4, 4
692698, 4, 4
1931007, 3, 5
2624128, 4, 3
1445521, 4, 4
104391, 3, 4
275169, 4, 3
778283, 3, 4
2395345, 5, 3
599809, 3, 3
1299690, 4, 5
689091, 3, 4
718423, 4, 4
2376413, 2, 4
440203, 2, 4
1506872, 1, 2
1775114, 4, 4
2519397, 3, 3
2252635, 3, 3
1842150, 4, 2
2310410, 4, 4
59141, 3, 3
669112, 3, 5
1212585, 2, 2
735899, 3, 5
569481, 4, 4
666964, 3, 5
1956292, 2, 4
1991688, 3, 3
2213213, 3, 1
195355, 3, 4
62084, 3, 4
2532368, 4, 5
2233825, 5, 5
93751, 4, 3
334643, 2, 2
323450, 2, 5
504175, 2, 4
2150662, 1, 5
2487896, 3, 4
2517588, 3, 4
164804, 3, 4
161086, 3, 3
2206675, 4, 5
396985, 3, 3
1154807, 4, 4
872973, 2, 2
1381132, 2, 4
247446, 3, 5
2007432, 3, 4
255154, 4, 4
671618, 3, 4
487796, 2, 5
2544428, 3, 3
557252, 5, 4
1760883, 3, 4
989156, 4, 4
505806, 3, 5
499334, 5, 3
171870, 4, 4
1453242, 3, 4
1478617, 4, 4
2607406, 4, 4
2002171, 3, 3
2202326, 3, 4
1909214, 2, 4
2004689, 4, 5
28279, 3, 2
1888060, 2, 2
2312971, 3, 3
541822, 3, 4
2244258, 5, 4
1503661, 3, 3
527270, 4, 4
1622684, 3, 3
223213, 3, 3
626845, 5, 3
689488, 3, 4
220664, 3, 4
40154, 5, 5
1389180, 4, 5
28581, 4, 4
1428930, 4, 5
184196, 3, 5
1104415, 4, 5
195107, 5, 5
1861500, 2, 2
572423, 4, 3
995144, 2, 4
2552371, 3, 3
2278943, 4, 5
597981, 4, 3
1832243, 4, 4
1523480, 2, 3
2609538, 2, 3
1151002, 4, 2
1493361, 3, 5
895691, 2, 5
640323, 4, 5
482781, 3, 3
206826, 4, 4
1483654, 3, 1
1694851, 2, 3
309133, 4, 4
1414964, 4, 4
1214691, 2, 5
1001375, 3, 4
147977, 3, 4
1452669, 3, 3
433534, 3, 3
2605004, 4, 4
207637, 2, 3
630985, 5, 4
1151427, 3, 4
509703, 2, 4
573533, 3, 5
1067999, 4, 4
1828633, 3, 4
1814516, 3, 5
1440478, 4, 2
2008121, 3, 1
1894679, 4, 4
1289745, 4, 4
166582, 2, 5
1200140, 2, 5
651507, 4, 4
1054532, 4, 3
1487442, 4, 3
962224, 5, 5
2270041, 2, 3
2503305, 4, 5
712361, 3, 2
2254449, 3, 3
2250261, 1, 5
258705, 3, 5
1489846, 3, 3
648350, 4, 3
273356, 4, 3
1575579, 3, 4
629227, 3, 5
1586067, 2, 2
1618395, 4, 5
1675138, 2, 3
606144, 2, 2
1772964, 3, 5
2588605, 3, 3
1966369, 3, 4
2275873, 3, 4
609398, 2, 4
1602865, 3, 4
1489576, 3, 3
1334284, 4, 4
1029864, 5, 5
2589332, 4, 3
1562541, 3, 5
34408, 3, 4
2034589, 4, 5
2264796, 5, 4
1259643, 3, 4
2578470, 1, 5
1556715, 3, 2
1153627, 4, 5
2332377, 4, 4
161767, 3, 4
2516189, 3, 3
1533896, 2, 5
901530, 4, 3
567377, 3, 3
2479932, 3, 5
1732302, 3, 4
1686713, 2, 4
705758, 3, 4
1522957, 3, 5
127884, 4, 5
603543, 3, 4
1502506, 5, 5
2458087, 3, 3
214401, 3, 3
784037, 3, 4
1802098, 2, 4
2530126, 4, 3
1609651, 4, 5
826552, 3, 4
2373988, 5, 5
1606779, 4, 4
2228750, 2, 4
1995873, 4, 5
1002504, 3, 4
667166, 4, 4
523517, 4, 4
923292, 3, 2
1536728, 3, 5
2251254, 1, 5
2247982, 3, 5
126676, 3, 4
1768750, 4, 4
141543, 4, 5
514808, 3, 4
2569258, 3, 3
1686451, 3, 3
1344268, 4, 5
920098, 2, 3
1236087, 2, 3
1339770, 2, 4
658878, 5, 4
560447, 3, 2
130861, 3, 4
1200592, 2, 5
1213065, 4, 3
2274659, 3, 2
559753, 2, 4
2114300, 4, 3
1308802, 3, 3
1674777, 3, 4
1020676, 4, 3
1085991, 4, 4
923918, 3, 2
1546214, 3, 3
995620, 3, 3
2391620, 3, 4
237286, 3, 3
1628484, 3, 4
124806, 3, 4
1057084, 4, 4
615780, 4, 4
264120, 3, 3
104696, 3, 4
265765, 2, 4
1860587, 4, 4
2133306, 3, 3
1932390, 3, 2
522425, 3, 2
2006360, 4, 4
2299125, 1, 4
978956, 2, 4
758353, 4, 4
648019, 3, 3
625957, 5, 5
2374853, 4, 5
1562856, 2, 4
1392942, 4, 4
2269323, 3, 5
2115299, 4, 5
1424768, 3, 3
21364, 3, 5
1500017, 3, 3
380232, 5, 4
419414, 3, 5
359255, 2, 4
1975414, 3, 3
919997, 3, 4
516114, 3, 3
191810, 4, 5
908092, 4, 4
635874, 3, 4
2061257, 2, 4
1332894, 4, 4
1631698, 3, 5
1324830, 4, 5
2474263, 3, 5
1997963, 2, 5
1577480, 3, 5
1580139, 4, 5
734448, 3, 3
1234392, 4, 5
638186, 3, 5
408645, 3, 5
1041084, 3, 4
387633, 2, 3
2471527, 4, 4
2604867, 3, 4
1812420, 2, 4
2034810, 3, 5
1244934, 4, 4
2458826, 4, 3
530763, 3, 5
854447, 5, 5
1139216, 4, 5
2032170, 4, 5
851592, 4, 3
2452018, 4, 5
199673, 3, 5
1293514, 3, 3
917187, 4, 5
2363191, 3, 5
812726, 5, 5
313787, 3, 3
2102669, 2, 4
457891, 4, 4
2521561, 3, 5
2145249, 3, 2
1052140, 3, 4
206903, 4, 3
1185491, 3, 4
2498386, 5, 3
1021435, 4, 4
1824444, 2, 4
611519, 3, 5
1600960, 2, 5
1379325, 4, 5
262997, 4, 4
538651, 3, 5
156594, 3, 3
751283, 3, 5
1583566, 4, 4
1274871, 4, 3
2270666, 2, 4
628973, 4, 5
727972, 2, 3
1033930, 4, 5
2514729, 5, 3
2467457, 4, 3
536533, 3, 4
1758289, 4, 4
2628320, 4, 5
234964, 3, 4
49124, 3, 4
530189, 2, 4
2555706, 3, 5
395179, 5, 5
1173570, 3, 3
1115940, 4, 4
1531980, 3, 3
1851283, 5, 4
242681, 2, 3
822126, 4, 4
428826, 3, 4
1001371, 3, 5
2322575, 3, 4
1763141, 3, 3
2451020, 4, 4
1707198, 3, 4
1247572, 4, 4
248976, 3, 5
698161, 5, 3
1288750, 3, 3
1761480, 3, 4
1260533, 3, 4
1939097, 5, 5
1362965, 3, 3
1526688, 3, 5
816128, 2, 4
1257291, 4, 5
1640132, 4, 4
2561197, 4, 4
2005487, 3, 2
2172710, 4, 5
1327340, 4, 4
1176683, 2, 5
308308, 1, 4
1922992, 3, 4
2389001, 4, 5
1141052, 4, 2
494651, 5, 5
1836095, 4, 4
1065402, 2, 5
2052309, 4, 3
1794585, 3, 5
123765, 4, 3
2076631, 4, 3
1811479, 5, 4
1760178, 3, 3
2021524, 3, 4
504401, 3, 3
483361, 4, 2
385287, 4, 5
617654, 4, 3
2635612, 3, 3
862350, 2, 4
1533313, 3, 5
2538907, 2, 3
678155, 4, 3
1789545, 3, 3
2370957, 3, 4
1977116, 3, 4
2592269, 4, 4
1425914, 3, 3
2082958, 2, 4
1494205, 4, 4
131910, 3, 4
46245, 3, 5
1673397, 3, 3
2074294, 4, 4
633738, 3, 3
1566002, 4, 4
1447783, 4, 4
299512, 4, 4
1935970, 4, 4
122188, 3, 5
2235414, 2, 4
2632671, 4, 3
2125035, 4, 5
1447402, 4, 4
162348, 3, 4
1583502, 4, 4
370228, 5, 3
242429, 2, 2
2412839, 1, 4
19239, 2, 4
1741609, 3, 4
2455016, 3, 3
1924713, 4, 4
1726548, 4, 4
711261, 2, 3
2122595, 3, 4
1294583, 4, 5
2434276, 4, 4
1260762, 2, 4
2049414, 3, 5
702741, 2, 3
2251430, 4, 4
530675, 3, 4
2124649, 3, 5
261348, 2, 3
1509905, 2, 2
223275, 3, 4
1930463, 3, 3
624889, 4, 4
578490, 3, 5
2437854, 5, 5
2517871, 2, 2
789969, 3, 5
2095132, 5, 1
1654205, 4, 3
769226, 3, 3
1493697, 3, 4
1441790, 4, 4
2388486, 5, 3
765521, 3, 3
748312, 3, 3
601976, 2, 3
49585, 3, 3
209041, 3, 3
627312, 1, 1
648060, 4, 5
33364, 4, 4
2294328, 1, 2
397844, 5, 3
30010, 4, 3
1469224, 4, 4
677398, 1, 2
72570, 4, 4
886674, 5, 3
1548348, 4, 4
977533, 2, 3
99875, 4, 4
1200886, 3, 5
936998, 3, 3
511539, 4, 5
125307, 4, 4
1853434, 5, 5
1644034, 3, 4
1103121, 4, 4
2061336, 1, 5
2183706, 5, 4
454519, 4, 3
2613275, 3, 5
1674407, 4, 5
1727342, 3, 5
1025522, 2, 3
889690, 3, 4
2335282, 4, 3
1653403, 3, 4
355612, 4, 5
2071416, 2, 3
2009332, 4, 4
1080536, 3, 3
613799, 4, 5
2321139, 3, 4
1837254, 3, 5
1575541, 3, 4
1982495, 4, 5
359240, 3, 4
888617, 5, 5
1324815, 2, 4
1207170, 4, 4
2087189, 4, 3
2228989, 5, 5
1525460, 4, 5
2028381, 4, 4
1748135, 4, 3
190408, 3, 4
2015927, 3, 3
632193, 4, 5
1688046, 5, 5
2233486, 4, 4
1187749, 3, 5
2449295, 3, 3
1161433, 3, 4
937689, 5, 5
642036, 4, 4
702347, 3, 3
2208809, 4, 4
1894326, 5, 5
2132231, 3, 3
2353672, 1, 4
896630, 5, 3
202407, 4, 4
1091728, 3, 4
2387409, 1, 2
1201695, 3, 5
1852060, 3, 4
2043759, 2, 4
2380414, 2, 5
1247590, 4, 5
610132, 4, 4
1689687, 3, 3
346394, 4, 5
691931, 3, 3
2015727, 5, 5
2326664, 4, 5
2327363, 2, 4
2413305, 4, 4
1582083, 3, 4
2303843, 1, 3
2082864, 2, 5
505875, 4, 4
255323, 3, 4
2053496, 3, 3
837114, 4, 3
175915, 4, 5
546700, 3, 4
2305803, 3, 4
120650, 5, 4
1118590, 2, 3
43429, 3, 4
760575, 1, 3
418328, 3, 4
2551854, 3, 4
108457, 4, 4
291519, 3, 4
868118, 5, 4
940687, 3, 3
267852, 4, 4
2123141, 3, 4
983060, 4, 5
2053378, 3, 3
2565007, 4, 4
2112383, 5, 5
2413828, 3, 2
1256485, 5, 5
1440126, 3, 2
2104907, 3, 3
504296, 3, 4
791288, 4, 5
180199, 4, 4
1036389, 3, 2
1168733, 4, 3
591167, 2, 5
1032123, 4, 5
1552084, 5, 5
2064713, 3, 4
2570397, 4, 4
1788541, 3, 4
925976, 3, 4
1893193, 3, 3
2318144, 3, 4
2614315, 5, 4
1953458, 2, 5
380488, 3, 5
507821, 3, 3
1957786, 3, 4
2148971, 3, 3
1883269, 2, 3
1172757, 3, 4
40927, 2, 5
2365577, 2, 3
493367, 4, 3
140516, 3, 4
1267490, 3, 4
1849346, 4, 4
2339042, 4, 5
48282, 4, 4
2380248, 3, 4
1730558, 2, 2
1989868, 3, 4
431089, 5, 4
1288207, 3, 4
1995592, 3, 3
2181794, 4, 5
1739082, 1, 3
702086, 2, 4
2488021, 3, 4
2181536, 4, 4
1137522, 3, 4
251167, 3, 3
1374952, 3, 3
762846, 4, 4
787331, 5, 3
796707, 3, 3
976803, 3, 4
663405, 4, 4
1049176, 3, 4
1666613, 4, 5
2000150, 3, 5
2134900, 4, 5
1851867, 2, 4
1083890, 5, 1
782760, 4, 5
2141085, 3, 3
318734, 3, 2
1772713, 2, 4
2226538, 3, 4
567875, 2, 1
913677, 4, 4
1692637, 3, 3
312937, 2, 4
1000079, 2, 3
2462930, 4, 2
1631017, 5, 5
960490, 3, 3
165545, 4, 4
933262, 3, 3
737639, 2, 3
1324068, 4, 5
23316, 2, 4
1905487, 3, 3
1607009, 4, 4
52624, 4, 4
2547020, 5, 5
2066610, 2, 2
704193, 3, 3
2492900, 3, 2
1916555, 4, 4
423745, 3, 3
294406, 3, 5
2066600, 3, 4
850008, 3, 2
1559083, 3, 3
2047141, 4, 3
1788180, 3, 4
1445127, 3, 4
2184768, 4, 5
1018584, 4, 3
621003, 4, 3
1047515, 3, 4
1786381, 1, 3
2389981, 5, 5
1121362, 3, 5
2513067, 4, 4
416808, 3, 4
1357672, 4, 4
433596, 4, 4
1130380, 3, 3
2548287, 4, 4
1969722, 3, 4
198626, 4, 3
2108460, 4, 2
337915, 3, 4
2606279, 3, 3
381161, 2, 3
1129576, 4, 3
2180953, 4, 5
1334718, 4, 5
923732, 5, 4
398594, 3, 5
1169441, 3, 4
407963, 5, 4
319058, 5, 4
1066481, 2, 5
289278, 3, 5
996191, 3, 3
434130, 4, 3
1938420, 4, 4
1344615, 2, 5
1141044, 3, 4
769879, 3, 2
1973431, 3, 4
2124179, 3, 3
221318, 3, 5
2226525, 4, 3
538677, 3, 5
1758525, 5, 1
1181784, 2, 4
1001797, 4, 3
1321779, 3, 5
1886585, 3, 3
2429206, 4, 4
1097850, 3, 4
963711, 3, 3
680893, 4, 4
1827071, 4, 3
2456978, 3, 4
1501056, 3, 3
1724351, 2, 5
1249059, 3, 4
1680212, 3, 3
2333236, 4, 5
1321199, 3, 4
89234, 3, 5
1784030, 3, 5
1303228, 4, 2
1825531, 3, 4
16583, 3, 4
944472, 3, 4
1620319, 4, 5
1196292, 3, 4
50787, 2, 4
970443, 5, 3
1772141, 3, 4
358297, 4, 5
425346, 5, 5
2513689, 3, 4
1283171, 1, 5
408284, 3, 3
1646612, 3, 3
1109758, 5, 4
1570397, 4, 4
2646207, 3, 3
185261, 3, 4
1457519, 3, 4
1702272, 4, 3
1264995, 3, 3
752642, 3, 5
2407453, 3, 4
816328, 2, 4
932346, 3, 4
1193520, 3, 3
1398076, 4, 4
961545, 2, 4
2400645, 3, 4
875443, 3, 3
616083, 3, 4
1103206, 4, 3
55841, 2, 3
1534289, 3, 3
1547747, 3, 4
508323, 4, 5
822085, 4, 2
2375033, 3, 4
996018, 3, 4
1002780, 2, 4
2264006, 3, 4
1726125, 3, 4
1745463, 3, 4
1493983, 3, 3
830808, 5, 4
770549, 5, 4
195464, 2, 2
2262335, 3, 3
354831, 1, 3
1467309, 4, 3
2141847, 4, 4
2559496, 4, 4
1260279, 3, 3
2531606, 3, 4
479087, 2, 5
88599, 4, 4
1300464, 4, 4
416130, 3, 3
569376, 3, 3
415981, 3, 3
1200521, 2, 4
542238, 5, 5
1469232, 3, 2
1029163, 3, 4
167783, 2, 3
884558, 3, 5
1906611, 4, 4
2594516, 3, 3
326892, 3, 4
704041, 3, 4
327440, 4, 5
1922071, 4, 5
883804, 4, 4
758749, 4, 4
373466, 3, 3
1882800, 4, 4
2555055, 4, 4
2312938, 3, 5
1249735, 3, 3
1070436, 3, 4
268550, 3, 4
660584, 3, 4
371454, 3, 4
193149, 3, 5
1465965, 5, 4
1427314, 4, 4
356269, 3, 1
1353821, 5, 3
1981464, 3, 5
502804, 5, 4
1832810, 5, 5
541557, 3, 3
2511074, 3, 5
2537019, 3, 3
1178517, 3, 4
2190646, 4, 3
1758129, 3, 4
144577, 4, 4
2417170, 4, 4
540137, 3, 4
1803990, 3, 4
835568, 4, 3
2196236, 4, 5
657985, 3, 4
1460561, 4, 4
2180214, 5, 4
1175391, 3, 4
557502, 3, 4
1683315, 3, 3
179158, 2, 4
1712386, 4, 5
680324, 2, 5
366316, 2, 4
1178540, 3, 4
1549803, 2, 4
853287, 3, 3
2102417, 3, 3
1015405, 4, 3
458475, 3, 3
2352490, 5, 3
1165469, 3, 3
408163, 4, 4
1723416, 4, 5
1995214, 3, 4
2533753, 4, 3
916938, 2, 4
2076120, 4, 4
816668, 2, 4
648155, 3, 3
178266, 3, 4
2374928, 2, 4
1286457, 5, 4
464774, 3, 4
2351153, 3, 3
2025716, 3, 3
963009, 2, 2
172805, 4, 4
1424777, 2, 5
1025699, 4, 4
1385356, 3, 3
324510, 2, 2
1973951, 5, 3
1371339, 4, 4
305344, 2, 5
1722054, 4, 2
387418, 3, 3
498282, 3, 4
1709921, 4, 5
1531029, 3, 4
743633, 5, 5
760211, 5, 1
572864, 2, 4
1418795, 2, 5
1534085, 4, 3
2512144, 3, 3
2061241, 3, 4
1823926, 4, 4
285031, 3, 3
883478, 3, 5
1314869, 3, 5
596550, 3, 4
2892, 3, 4
2488357, 3, 4
1105029, 2, 4
2092609, 3, 3
504620, 1, 2
2402912, 2, 5
1977612, 4, 4
1134379, 4, 5
1725226, 5, 5
1114324, 3, 5
492722, 1, 4
1019903, 4, 5
979064, 3, 3
1934980, 4, 3
954927, 2, 4
458209, 1, 3
2469808, 3, 4
2138987, 2, 3
2341645, 4, 2
1567051, 5, 3
1823388, 3, 4
853250, 4, 3
430413, 1, 2
2440124, 5, 5
1826189, 4, 4
971977, 1, 3
2469342, 3, 3
1606226, 3, 3
1309113, 2, 2
1489261, 2, 4
852548, 1, 3
2499587, 3, 5
339349, 3, 3
2488790, 3, 4
492102, 2, 5
561700, 3, 4
525356, 1, 2
1564576, 3, 3
1453309, 5, 4
248751, 2, 4
1798457, 2, 5
1335524, 1, 2
1556056, 4, 5
2647559, 2, 3
1609087, 3, 2
380482, 3, 3
1146953, 3, 4
1721389, 4, 5
97405, 4, 4
1274889, 3, 4
496913, 4, 3
1010364, 4, 4
1407746, 1, 3
966788, 3, 5
2093957, 4, 5
1036302, 4, 3
941600, 2, 4
2164070, 2, 3
997813, 3, 4
2421395, 3, 2
2148643, 3, 3
581199, 2, 1
2627597, 3, 4
2411840, 3, 3
1444489, 3, 4
1309839, 3, 3
1201131, 2, 4
1894853, 3, 5
238914, 2, 4
2068218, 2, 4
151048, 3, 3
1363354, 3, 2
1256575, 3, 4
246043, 3, 4
2398509, 4, 4
2205734, 4, 5
339837, 4, 5
1248719, 3, 4
493587, 3, 4
968808, 4, 4
2430503, 2, 3
1152772, 2, 4
1026162, 3, 4
2044333, 4, 5
1368587, 3, 4
187322, 3, 3
343712, 5, 3
2416772, 4, 5
1142278, 4, 4
1792293, 5, 5
596474, 3, 4
1968107, 4, 5
2439493, 4, 4
424376, 4, 4
21619, 4, 4
109074, 3, 5
773421, 2, 4
1818925, 3, 5
609742, 5, 5
2107119, 3, 5
1850353, 3, 5
315061, 3, 4
975534, 3, 2
876703, 3, 4
1430108, 3, 4
808604, 4, 5
2554126, 5, 4
2084210, 3, 4
1270111, 3, 3
1174162, 3, 3
2052334, 3, 2
1124099, 3, 3
960912, 3, 4
1259969, 4, 5
797655, 3, 4
898343, 2, 4
494139, 4, 4
1832478, 3, 4
1647788, 4, 3
2588510, 4, 5
930199, 3, 3
1910107, 2, 5
1450558, 4, 3
579352, 3, 4
648738, 1, 2
1279828, 3, 4
379411, 3, 5
1391101, 4, 4
2292140, 3, 5
2079036, 3, 5
1885578, 5, 4
2569181, 3, 3
1065267, 1, 4
1857067, 4, 4
668505, 3, 4
90273, 2, 4
1128164, 3, 5
2483928, 4, 4
656242, 1, 3
2304924, 4, 5
1986034, 4, 5
2040903, 3, 4
2324320, 2, 1
1544512, 3, 3
700864, 4, 3
1814839, 3, 4
331662, 4, 5
854201, 3, 4
1637997, 4, 4
596255, 1, 4
1750386, 4, 4
1401497, 2, 5
393299, 4, 5
613588, 3, 5
1287017, 3, 5
628118, 2, 4
1697789, 4, 2
2617902, 2, 4
753485, 3, 4
456367, 3, 3
131724, 2, 3
890669, 2, 4
952582, 3, 4
781505, 3, 3
2523912, 2, 3
2217940, 2, 3
1111594, 4, 3
1991652, 3, 3
710142, 3, 4
1682832, 3, 3
848247, 3, 4
161809, 3, 4
1939763, 3, 5
2557502, 2, 3
1566775, 4, 4
342880, 4, 3
1796298, 2, 3
706897, 3, 3
859453, 3, 4
1979072, 3, 4
1555813, 3, 4
266593, 3, 4
1644255, 2, 3
1960381, 4, 3
2560533, 2, 3
2397493, 3, 3
1312973, 3, 5
684108, 3, 5
1982967, 3, 2
438733, 3, 3
940016, 3, 4
2125302, 2, 4
270751, 3, 4
1223770, 4, 2
1826686, 4, 4
690426, 4, 5
1475204, 2, 4
406365, 5, 3
1788823, 3, 4
189725, 3, 3
2444202, 4, 4
1006156, 2, 5
1953326, 3, 5
1156403, 4, 3
1379561, 2, 2
2109304, 3, 3
128322, 3, 2
88887, 2, 3
561364, 4, 5
102073, 3, 5
477168, 4, 4
826444, 3, 5
2372138, 1, 2
1433050, 2, 4
2034933, 4, 4
1584667, 3, 3
25348, 5, 5
1987233, 3, 3
2339516, 3, 4
1076140, 2, 3
478932, 4, 4
416044, 3, 4
2276130, 2, 2
1682047, 5, 4
1659198, 4, 4
341139, 4, 5
771255, 3, 3
1340396, 5, 5
2476026, 3, 4
2491696, 4, 5
1916373, 2, 2
2108674, 2, 3
2266372, 3, 4
2533474, 3, 4
1959862, 3, 5
1074023, 2, 4
2305564, 4, 3
2015504, 4, 2
611669, 4, 4
648704, 3, 3
513777, 2, 4
655837, 3, 5
774290, 2, 4
2092195, 3, 3
1235476, 3, 2
423969, 3, 5
113799, 2, 2
1146000, 2, 3
1019827, 2, 2
1997656, 4, 3
393740, 5, 5
2176304, 4, 5
870347, 3, 3
2605702, 2, 3
441257, 3, 4
206564, 4, 4
233778, 3, 3
2073432, 3, 2
1753383, 2, 4
584369, 4, 4
1522640, 4, 4
2356793, 3, 5
1839385, 4, 2
222417, 5, 4
2202700, 3, 4
2583897, 3, 4
1010572, 3, 4
736097, 5, 2
1123410, 3, 5
1549959, 4, 3
190679, 2, 4
611807, 1, 3
1298138, 2, 1
1314399, 2, 3
548581, 4, 3
651142, 3, 4
2163644, 3, 4
2501054, 3, 3
2590895, 4, 5
446469, 4, 5
1746669, 4, 4
844028, 5, 5
1214478, 2, 3
1464616, 3, 4
1517874, 2, 3
711765, 3, 4
916669, 2, 3
1443071, 3, 5
478815, 3, 4
2561349, 4, 3
1438606, 1, 4
200147, 2, 3
843269, 4, 4
1395778, 2, 5
1111259, 4, 5
909796, 3, 3
325029, 1, 3
400923, 3, 3
2375310, 3, 4
536414, 2, 3
1145912, 4, 4
2584676, 3, 5
111070, 5, 3
5980, 5, 4
765869, 3, 4
954189, 1, 3
158037, 3, 3
907650, 3, 4
712091, 4, 5
1851333, 2, 4
1014796, 3, 4
1964120, 3, 3
1668869, 4, 4
902413, 4, 4
314465, 3, 4
1452718, 3, 2
1412897, 3, 5
2517870, 5, 5
396153, 3, 4
355247, 3, 1
609236, 4, 5
2206179, 4, 4
338047, 3, 4
2201302, 3, 4
1990743, 4, 4
262201, 3, 3
1145003, 4, 5
750641, 5, 4
2485642, 4, 4
1541350, 3, 3
889674, 3, 1
618428, 5, 3
2433768, 5, 5
1915152, 4, 5
1227096, 2, 3
1515267, 3, 4
1057021, 4, 5
2027215, 2, 4
1899708, 2, 4
2404243, 2, 4
2649093, 3, 3
1298190, 3, 5
84918, 3, 4
115444, 4, 3
708396, 4, 4
2414529, 3, 3
1438768, 3, 2
937446, 2, 5
593666, 4, 3
1159227, 3, 3
2111071, 3, 5
841229, 3, 4
426362, 1, 4
2361211, 3, 4
71743, 4, 5
696959, 3, 3
2361695, 4, 5
2589272, 3, 4
2558482, 3, 3
1009097, 4, 4
1335584, 3, 3
744011, 4, 4
1781422, 3, 4
1309683, 3, 5
1925785, 2, 4
2630923, 2, 1
1509061, 4, 4
353102, 4, 3
1942272, 2, 3
672007, 4, 4
1867671, 4, 3
110247, 3, 4
2521916, 4, 5
1611053, 3, 4
11796, 2, 5
726342, 4, 3
1995910, 2, 2
1240794, 4, 4
2289169, 3, 4
627427, 2, 2
63283, 3, 4
2255823, 3, 2
2148029, 4, 2
2311749, 4, 5
2546997, 4, 5
59663, 3, 3
937905, 3, 3
1982147, 3, 3
379350, 3, 2
423367, 4, 3
699538, 3, 3
790603, 2, 3
1024757, 4, 4
671535, 3, 3
234672, 3, 5
2493423, 2, 3
2575319, 2, 3
1401028, 3, 5
1567792, 4, 5
20774, 3, 2
1435607, 5, 3
2145961, 4, 4
946528, 3, 4
365604, 3, 4
982264, 3, 4
2492163, 3, 4
1112365, 1, 5
1629795, 3, 4
1869442, 2, 4
1314736, 5, 5
2579456, 3, 3
1262982, 3, 4
1251745, 2, 3
249322, 2, 5
330526, 3, 5
1786595, 2, 2
395298, 3, 4
1291038, 3, 4
1427865, 2, 4
1697157, 3, 1
165337, 5, 4
675468, 4, 4
2626223, 5, 3
2181591, 4, 4
1757328, 3, 5
2227664, 2, 5
837071, 3, 5
2148252, 2, 4
1737862, 2, 3
2606799, 3, 4
2204903, 1, 3
1705361, 2, 4
112449, 3, 4
710892, 1, 5
2532855, 3, 2
684876, 3, 5
2569320, 4, 4
948367, 4, 5
2356622, 2, 4
135348, 3, 3
1376696, 4, 4
2418782, 4, 4
1606064, 4, 4
2625623, 3, 4
1896596, 4, 5
2562208, 4, 4
318939, 3, 5
898304, 2, 3
227469, 4, 3
1352289, 3, 3
1962061, 3, 5
259348, 3, 3
360830, 2, 4
2257979, 4, 4
2176918, 3, 5
1838730, 2, 4
1243789, 4, 3
1059927, 3, 5
904898, 3, 5
2243703, 3, 4
